pubID,topicQuery,typeQuery,tweet,tokens,hashtags,mentions,likeCount,replyCount,retweetCount,authorID,authorName,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount,pubDate,pubYear,pubMonth,pubDay,pubHour,pubMinute,geoID,geoName,longitude,latitude
1101371443923828737,tránsito,coordenadas,"Para una pipa de desasolve cierran todo Viaducto... así de mal  @GobCDMX generando un tráfico, ruido y contaminación.","['pipa', 'dissolve', 'cerrar', 'viaducto', 'así', 'mal', 'generar', 'tráfico', 'ruido', 'contaminación']",[],['GobCDMX'],0,0,0,54470725,Pepe Chuy,chuy_cuantico,2009-07-07 00:21:26,0,596,1675,2019-03-01 00:39:49,2019,03,01,00,39,10,Álvaro Obregón,-99.1919955,19.357102
1101472353555374082,tránsito,palabras clave,"@Alc_Tlahuac Ojalá que este año @RaymundoMtzVite haga algo respecto al tránsito mal planeado y qué nos dice de la contaminación por pirotecnia y ruido, esas no son tradiciones son ganas de emborracharse y molestar a los demás ¿qué beneficios tiene?","['ojalá', 'año', 'hacer', 'respecto', 'tránsito', 'mal', 'planeado', 'decir', 'contaminación', 'pirotecnia', 'ruido', 'tradición', 'gana', 'emborrachar él', 'molestar', 'demá', 'beneficio']",[],"['Alc_Tlahuac', 'RaymundoMtzVite']",1,0,0,95075516,Raquel,RakeL1ta,2009-12-06 15:26:55,0,427,430,2019-03-01 07:20:48,2019,03,01,07,20,11,Tláhuac,-99.0028216137,19.2769983772
1101527888187154432,tránsito,coordenadas,"Cierran un carril de dos y arman un tráfico terrible , y ademas lo cierran descargando en vía pública.. eso está prohibido no !? @GobCDMX @SSP_CDMX @072AvialCDMX https://t.co/33e276q72b","['cerrar', 'carril', 'dos', 'armar', 'tráfico', 'terrible', 'ademas', 'cerrar', 'descargar', 'vía', 'público', 'prohibido']",[],"['GobCDMX', 'SSP_CDMX', '072AvialCDMX']",4,1,3,390297086,Miguel del Castillo,mdelcastillop,2011-10-13 13:23:34,0,120,192,2019-03-01 11:01:28,2019,03,01,11,01,10,Álvaro Obregón,-99.19875474741154,19.356629587163063
1101557188101840896,tránsito,palabras clave,#AlaVenta Poderosas Laptops Dell core i5 - Equipos de Alto Rendimiento info WhatsApp 5560459005 @MultiRedDigital @InsugenSanBorja @CNocheBuenaBJ @Col_Transito @En_Coyoacan @Col_NativitasDF Gracias! https://t.co/ay9zKlILcT,"['poderoso', 'laptop', 'dell', 'core', 'i5', 'equipo', 'alto', 'rendimiento', 'info', 'whatsapp', '5560459005', 'gracias']",['AlaVenta'],"['MultiRedDigital', 'InsugenSanBorja', 'CNocheBuenaBJ', 'Col_Transito', 'En_Coyoacan', 'Col_NativitasDF']",2,0,4,728980778,Albert CM,AlbertCM4,2012-07-31 12:43:23,0,388,425,2019-03-01 12:57:54,2019,03,01,12,57,3,Coyoacán,-99.1503763525,19.3266672536
1101594573472784385,incendio,palabras clave,"*#CDMX*
*Fecha y hora*: 01/03/19 15:13 hrs.
*Ubicación*: josé clemente orozco y mendoza colonia del carmen xochimilco
*Reporte*: Precaución Se aproximan Servicios de Emergencia 🚨 por incendio de pastizal 🔥🔥 sobre José Clemente Orozco y Quirino Mendoz… https://t.co/1HEDQmKHv1","['fecha', 'hora', '01', '03', '19', '15', '13', 'hr', 'ubicación', 'josé', 'clemente', 'orozco', 'mendoza', 'colonia', 'carmen', 'xochimilco', 'reporte', 'precaución', 'aproximar', 'servicio', 'emergencia', 'incendio', 'pastizal', 'josé', 'clemente', 'orozco', 'querido', 'mendoza']",['CDMX'],[],0,0,0,887696026890518528,compiladoraMX,compiladoraMX,2017-07-19 09:30:00,0,349,391,2019-03-01 15:26:27,2019,03,01,15,26,13,Xochimilco,-99.0903636045,19.2451450458
1101619540188749824,tránsito,coordenadas,"@zsuriel Gracias por su alerta, acuden elementos de #Tránsito para verificar y apoyar en la vialidad señalada. Conduzca con precaución. @UCS_GCDMX","['gracias', 'alerta', 'acudir', 'elemento', 'verificar', 'apoyar', 'vialidad', 'señalado', 'conduzca', 'precaución']",['Tránsito'],"['zsuriel', 'UCS_GCDMX']",1,0,0,166594238,OVIAL_SSCCDMX,OVIALCDMX,2010-07-14 09:00:43,1,1935860,133,2019-03-01 17:05:40,2019,03,01,17,05,16,Miguel Hidalgo,-99.1843501,19.3998346
1101643609864986624,tránsito,coordenadas,"@ALICIASUHAIL @ApoyoVial Equipo técnico de #Tránsito al lugar para habilitar semáforos @UCS_GCDMX , gracias por su reporte. Maneje con precaución.","['equipo', 'técnico', 'lugar', 'habilitar', 'semáforo', 'gracias', 'reporte', 'maneje', 'precaución']",['Tránsito'],"['ALICIASUHAIL', 'ApoyoVial', 'UCS_GCDMX']",0,0,0,166594238,OVIAL_SSCCDMX,OVIALCDMX,2010-07-14 09:00:43,1,1935860,133,2019-03-01 18:41:18,2019,03,01,18,41,16,Miguel Hidalgo,-99.1843501,19.3998346
1101651469416062978,tránsito,coordenadas,@ado_666 Acuden elementos de #Tránsito para atender lo reportado @UCS_GCDMX gracias por la información. Maneje con precaución.,"['acudir', 'elemento', 'atender', 'reportado', 'gracias', 'información', 'maneje', 'precaución']",['Tránsito'],"['ado_666', 'UCS_GCDMX']",1,0,0,166594238,OVIAL_SSCCDMX,OVIALCDMX,2010-07-14 09:00:43,1,1935860,133,2019-03-01 19:12:32,2019,03,01,19,12,16,Miguel Hidalgo,-99.1843501,19.3998346
1101658286837817344,tránsito,coordenadas,"@Maydalit Gracias por su alerta, se dirigen al lugar elementos de #Tránsito para el apoyo vial @UCS_GCDMX . Conduzca con precaución.","['gracia', 'alerta', 'dirigir', 'lugar', 'elemento', 'apoyo', 'vial', 'conduzca', 'precaución']",['Tránsito'],"['Maydalit', 'UCS_GCDMX']",0,0,0,166594238,OVIAL_SSCCDMX,OVIALCDMX,2010-07-14 09:00:43,1,1935860,133,2019-03-01 19:39:38,2019,03,01,19,39,16,Miguel Hidalgo,-99.1843501,19.3998346
1101668603835801600,tránsito,coordenadas,"@iaacmx @SSP_CDMX Gracias por su alerta, se dirigen al lugar elementos de #Tránsito para el apoyo vial @UCS_GCDMX . Conduzca con precaución.","['gracia', 'alerta', 'dirigir', 'lugar', 'elemento', 'apoyo', 'vial', 'conduzca', 'precaución']",['Tránsito'],"['iaacmx', 'SSP_CDMX', 'UCS_GCDMX']",1,0,0,166594238,OVIAL_SSCCDMX,OVIALCDMX,2010-07-14 09:00:43,1,1935860,133,2019-03-01 20:20:37,2019,03,01,20,20,16,Miguel Hidalgo,-99.1843501,19.3998346
1101682665084854272,tránsito,coordenadas,"Caminar un poco para despejar la mente, increíblemente se pierde el ruido del tránsito que pasa por el Viaducto, rica caminata ! 1.6 kilómetros 😓 en Ecoducto… https://t.co/VezKQnVPt8","['caminar', 'despejar', 'mente', 'increíblemente', 'perder', 'ruido', 'tránsito', 'pasar', 'viaducto', 'rico', 'caminata', 'kilómetro', 'producto']",[],[],0,0,0,22678395,Pakitos,pakitostrong,2009-03-03 14:58:42,0,387,2027,2019-03-01 21:16:30,2019,03,01,21,16,17,Venustiano Carranza,-99.12338,19.40487
1102264287211458562,tránsito,coordenadas,"@arelibiciteka @paco_mcfly @RinBosque Todos, absolutamente todos, debemos conocer y respetar el reglamento de tránsito. Todos debemos tener civismo. Tan idiota es quien se pasa un alto al volante, como quien se cruza caminando o quien no usa casco en un patín y zigzagea en vía pública, o no respeta, cont...","['absolutamente', 'deber', 'conocer', 'respetar', 'reglamento', 'tránsito', 'deber', 'tener', 'civismo', 'tanto', 'idiota', 'pasar', 'alto', 'volante', 'cruzar', 'caminar', 'usar', 'casco', 'patín', 'zigzag', 'vía', 'pública', 'respetar', 'cont']",[],"['arelibiciteka', 'paco_mcfly', 'RinBosque']",0,0,1,25110774,Sandra da Silva,sandydasilva,2009-03-18 11:21:40,0,344,373,2019-03-03 11:47:39,2019,03,03,11,47,15,Cuauhtémoc,-99.259495,19.3863707
1102400704549974017,tránsito,palabras clave,"PRECAUCIÓN

Fuerte accidente vehicular en Periférico y la Calzada México Xochimilco, a la altura del Tec de Monterrey  Colonia Amsa Alcaldía de Tlalpan.

Servicios de Emergencia ya en el lugar.
BASTANTE TRANSITO

#OpEsMx
03/03 /2019 https://t.co/92J9DPkWZc","['precauciónfuerte', 'accidente', 'vehicular', 'periférico', 'calzada', 'méxico', 'xochimilco', 'altura', 'tec', 'monterrey', 'colonia', 'masa', 'alcaldía', 'tlalpan', 'servicios', 'emergencia', 'lugar', 'bastante', 'transito03', '03', '2019']",['OpEsMx'],[],0,0,0,744092950292881408,Jesús De Nazared,ElOtroMaestro,2016-06-18 03:02:38,0,62,49,2019-03-03 20:49:44,2019,03,03,20,49,12,Tlalpan,-99.2062207957,19.1983396763
