pubID,topicQuery,typeQuery,tweet,tokens,hashtags,mentions,likeCount,replyCount,retweetCount,authorID,authorName,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount,pubDate,pubYear,pubMonth,pubDay,pubHour,pubMinute,geoID,geoName,longitude,latitude
1134834841361428484,tránsito,coordenadas,@OVIALCDMX @SSP_CDMX @UCS_GCDMX #ENTERATE #quepocamadre ssp_cdmx corrupta  no retira los camiones estacionados en insurgentes 383 que está prohibido cumplan con el reglamento de tránsito y vialidad manden gruas CUARTA TRANSFORMACIÓN SI CORRUPCIÓN DE SSP  https://t.co/KQWkU8OnH1,"['ssp_cdmx', 'corrupto', 'retirar', 'camión', 'estacionado', 'insurgente', '383', 'prohibido', 'cumplir', 'reglamento', 'tránsito', 'vialidad', 'mandar', 'grutas', 'cuarto', 'transformación', 'si', 'corrupción', 'ssp']","['ENTERATE', 'quepocamadre']","['OVIALCDMX', 'SSP_CDMX', 'UCS_GCDMX']",0,0,0,1022534991031488513,Rubén Pliego Rodríguez,RubnPliego1,2018-07-26 11:31:54,0,15,16,2019-06-01 09:51:25,2019,06,01,09,51,16,Miguel Hidalgo,-99.1843501,19.3998346
1135242064562573313,incendio,palabras clave,"PRECAUCIÓN: Incendio en la colonia Pedregal de Santo Domingo de Coyoacán, permita el paso 🚒 🚑 a los servicios de emergencia. 🚨","['precaución', 'incendio', 'colonia', 'pedregal', 'santo', 'domingo', 'coyoacán', 'permita', 'paso', 'servicio', 'emergencia']",[],[],2,0,3,87350793,SUUMA Voluntarios 🚑,SUUMA_CDMX,2009-11-03 21:07:26,0,43178,86,2019-06-02 12:49:34,2019,06,02,12,49,3,Coyoacán,-99.1503763525,19.3266672536
1135260239438073856,tránsito,palabras clave,"@somoscoapaunido @Xochimilco_MX @Capuano @arturomedinap @Claudiashein Es increíble que mañana aplican las nuevas medidas para la verificación  vehicular, en autos particulares, mientras los gobernantes, están llenando la ciudad de metrobuses, que contamina un mundo, hacen más tráfico y eso genera más contaminación, todo el servicio públicomasestric","['increíble', 'mañana', 'aplicar', 'nuevo', 'medida', 'verificación', 'vehicular', 'auto', 'particular', 'mientras', 'gobernante', 'llenar', 'ciudad', 'metrobus', 'contaminar', 'mundo', 'hacer', 'tráfico', 'generar', 'contaminación', 'servicio', 'públicomasestric']",[],"['somoscoapaunido', 'Xochimilco_MX', 'Capuano', 'arturomedinap', 'Claudiashein']",2,0,2,69443790,aldo castaneda,aldomochis,2009-08-27 17:47:16,0,117,1710,2019-06-02 14:01:47,2019,06,02,14,01,13,Xochimilco,-99.0903636045,19.2451450458
1135335072284979211,incendio,coordenadas,"ponerlas en la olla donde previamente se agregó el agua, el vinagre y dos hojas de laurel. Llevar a fuego alto y cuando comience a hervir dejarlas 2 minutos. Deben cocinarse parejas.. 
Sacarlas con una espumadera para escurrir bien el agua y ponerlas sin amontonar en una bandeja","['poner él', 'olla', 'previamente', 'agregar', 'agua', 'vinagre', 'dos', 'hoja', 'laurel', 'llevar', 'fuego', 'alto', 'comenzar', 'hervir', 'dejar él', 'minuto', 'deber', 'cocinar él', 'pareja', 'sacar él', 'espumadera', 'escurrir', 'bien', 'agua', 'poner él', 'amontonar', 'bandeja']",[],[],0,1,0,69271342,Mariana Boggio N.,marianaboggion,2009-08-27 05:59:20,0,1182,1243,2019-06-02 18:59:09,2019,06,02,18,59,15,Cuauhtémoc,-99.259495,19.3863707
1135364387152302081,tránsito,palabras clave,"#CruzRojaMexicana está atendiendo un #accidente de #tránsito en Carretera Federal Mexico Toluca km 14, Cooperativa Palo Alto, Cuajimalpa de Morelos con una #ambulancia donada con tus aportaciones","['atender', 'carretera', 'federal', 'mexico', 'toluca', 'km', '14', 'cooperativo', 'palo', 'alto', 'cuajimalpa', 'morelos', 'donado', 'aportación']","['CruzRojaMexicana', 'accidente', 'tránsito', 'ambulancia']",[],0,0,1,476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43729,370,2019-06-02 20:55:38,2019,06,02,20,55,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
1135364423642701830,tránsito,palabras clave,"Un #accidente de #tránsito en Carretera Federal Mexico Toluca km 14, Cooperativa Palo Alto, Cuajimalpa de Morelos fue reportado a la #CruzRojaMexicana, te recomendamos tener cuidado al transitar en esa zona","['carretera', 'federal', 'mexico', 'toluca', 'km', '14', 'cooperativa', 'palo', 'alto', 'cuajimalpa', 'morelos', 'reportado', 'recomendar', 'tener', 'cuidado', 'transitar', 'zona']","['accidente', 'tránsito', 'CruzRojaMexicana']",[],0,0,0,476050170,Cruz Roja CDMX,CruzRoja_CDMX,2012-01-27 12:27:33,0,43729,370,2019-06-02 20:55:47,2019,06,02,20,55,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
1135620479841054721,tránsito,palabras clave,"13:53 Personal técnico de #Tránsito habilitó semáforos en Paseo de la Reforma y Paseo de los Tamarindos, col. Granjas Palo Alto, alcaldía Miguel Hidalgo. En atención a @nancee22 https://t.co/VQzhTdrd9e","['13', '53', 'personal', 'técnico', 'habilitar', 'semáforo', 'paseo', 'reforma', 'paseo', 'tamarindo', 'col', 'granjas', 'palo', 'alto', 'alcaldía', 'miguel', 'hidalgo', 'atención']",['Tránsito'],['nancee22'],2,2,1,166594238,OVIAL_SSCCDMX,OVIALCDMX,2010-07-14 09:00:43,1,1935866,133,2019-06-03 13:53:15,2019,06,03,13,53,16,Miguel Hidalgo,-99.1843501,19.3998346
1135627976131915782,tránsito,coordenadas,"De verdad no hay cosas mas importantes y urgentes???? Inseguridad, trafico, contaminación, etc.... de verdad??? https://t.co/AUm3V5vFq9","['verdad', 'cosa', 'mas', 'importante', 'urgente', 'inseguridad', 'trafico', 'contaminación', 'etc', 'verdad']",[],[],0,0,0,842309574,Omar RBF,O_Boullosa,2012-09-23 14:00:34,0,32,80,2019-06-03 14:23:03,2019,06,03,14,23,12,Tlalpan,-99.2058092,19.2970107
1135646585436614656,incendio,coordenadas,"Cada 7 segundos una bocanada de humo negro y apestoso en una construcción en la Roma Sur, además del ruido #CalidadDelAire #contaminacioncdmx @SEDEMA_CDMX #romasur https://t.co/bO4yHyt8Ay","['cada', 'segundo', 'canada', 'humo', 'negro', 'apestoso', 'construcción', 'roma', 'sur', 'además', 'ruido']","['CalidadDelAire', 'contaminacioncdmx', 'romasur']",['SEDEMA_CDMX'],12,5,34,34523303,Martin G,emgarc,2009-04-22 21:53:43,0,115,400,2019-06-03 15:36:59,2019,06,03,15,36,16,Miguel Hidalgo,-99.1843501,19.3998346
1135730218381955072,pirotecnia,palabras clave,"#cuajimalpa #SnJosédlosCedros no termina de entender que la #pirotecnia causa contaminación #acústica y del #aire. Suenan fuegos artificiales atrás de 4a Cerrada de Ahuehuetes. Tantita congruencia, caray @cuajienlinea @PorCuajimalpa @AdrianRubalcava @AlcCuajimalpa @CuajimalpaDGA","['terminar', 'entender', 'causa', 'contaminación', 'sonar', 'fuego', 'artificial', 'atrás', '4a', 'cerrado', 'ahuehuet', 'tanto', 'congruencia', 'cara']","['cuajimalpa', 'SnJosédlosCedros', 'pirotecnia', 'acústica', 'aire']","['cuajienlinea', 'PorCuajimalpa', 'AdrianRubalcava', 'AlcCuajimalpa', 'CuajimalpaDGA']",0,0,1,304060350,Mar Ártico,mgao71,2011-05-23 15:26:51,0,11494,8669,2019-06-03 21:09:19,2019,06,03,21,09,4,Cuajimalpa de Morelos,-99.3107285253,19.3246343001
1135740832244555776,tránsito,palabras clave,"@C5_CDMX @SSP_CDMX infraccionar y sancionar Trailers y camiones parados en lugar prohibido AvPlan de San Luis Col purísima Ticoman GAM frente clínica IMSS 44, estorban salida de calle y transito en avenida","['infracción', 'sancionar', 'trailer', 'camión', 'parado', 'lugar', 'prohibido', 'avalar', 'san', 'luis', 'col', 'purísima', 'toman', 'gam', 'frente', 'clínica', 'miss', '44', 'estorbar', 'salida', 'calle', 'transito', 'avenida']",[],"['C5_CDMX', 'SSP_CDMX']",0,1,0,84120490,Guillermo Navarro,navarrocorp,2009-10-21 11:31:45,0,133,439,2019-06-03 21:51:30,2019,06,03,21,51,5,Gustavo A. Madero,-99.1158642087,19.5040652077
