pubID,topicQuery,typeQuery,tweet,tokens,hashtags,mentions,likeCount,replyCount,retweetCount,authorID,authorName,authorUsername,authorCreatedAt,authorVerified,followersCount,followingCount,pubDate,pubYear,pubMonth,pubDay,pubHour,pubMinute,geoID,geoName,longitude,latitude
1366411381629739020,incendio,palabras clave,"¡Precaución! Por #incendio, servicios de Emergencia laboran en calle Juan E. Hernández y Dávalos y calle José Antonio Torres, colonia Asturias, Alcaldía Cuauhtémoc.","['precaución', 'servicio', 'emergencia', 'laborar', 'calle', 'juan', 'hernandez', 'davalos', 'calle', 'josé', 'antonio', 'torres', 'colonia', 'asturias', 'alcaldía', 'cuauhtemoc']",['incendio'],[],3,1,1,40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897301,69,2021-03-01 09:33:54,2021,03,01,09,33,15,Cuauhtémoc,-99.1490557562,19.4313734294
1366425851693326336,incendio,palabras clave,"#Precaución ⚠️🚒 Servicios de emergencia trabajan por incendio en la colonia San Miguel Teotongo, @Alc_Iztapalapa. #C5 #911CDMX https://t.co/xIHp5iKx0u","['servicio', 'emergencia', 'trabajar', 'incendio', 'colonia', 'san', 'miguel', 'teotongo']","['Precaución', 'C5', '911CDMX']",['Alc_Iztapalapa'],14,0,4,195951901,C5 CDMX,C5_CDMX,2010-09-27 17:51:04,1,926196,763,2021-03-01 10:31:24,2021,03,01,10,31,7,Iztapalapa,-99.0567989642,19.3491663204
1366431762772078606,tránsito,palabras clave,@Guty32245918 @Azcapotzalco_ @vidallerenas Se tiene que reportar a La SEMOVI y pedir apoyo a Tránsito de la Secretaria de Seguridad Ciudadana @LaSEMOVI @VigimoviCDMX @UCS_GCDMX,"['reportar', 'semi', 'pedir', 'apoyo', 'tránsito', 'secretaria', 'seguridad', 'ciudadana']",[],"['Guty32245918', 'Azcapotzalco_', 'vidallerenas', 'LaSEMOVI', 'VigimoviCDMX', 'UCS_GCDMX']",0,0,0,861418256619507712,Robertojl,Robertojl5,2017-05-07 21:11:31,0,114,256,2021-03-01 10:54:53,2021,03,01,10,54,2,Azcapotzalco,-99.1821069423,19.4853286147
1366470524100960261,incendio,palabras clave,"¡Precaución! Debido a un #incendio en casa habitación de la colonia Santa María Insurgentes, alcaldía Cuauhtémoc, servicios de emergencia laboran en el punto.","['precaución', 'debido', 'casa', 'habitación', 'colonia', 'santa', 'maría', 'insurgentes', 'alcaldía', 'cuauhtemoc', 'servicios', 'emergencia', 'laborar', 'punto']",['incendio'],[],1,0,1,40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897301,69,2021-03-01 13:28:55,2021,03,01,13,28,15,Cuauhtémoc,-99.1490557562,19.4313734294
1366584465171038208,incendio,palabras clave,@locatel_mx Buenas noches cómo se puede reportar un incendio en la zona de Cuautepec Alcaldía Gustavo A Madero,"['buena', 'noche', 'cómo', 'poder', 'reportar', 'incendio', 'zona', 'cuautepec', 'alcaldía', 'gustavo', 'madero']",[],['locatel_mx'],1,2,1,1122682843,Guadalupe Rodríguez,LuURoEs,2013-01-26 11:37:50,0,32,558,2021-03-01 21:01:41,2021,03,01,21,01,5,Gustavo A. Madero,-99.1158642087,19.5040652077
1366733954745856000,incendio,palabras clave,"¡Precaución! Por #incendio de vehículo, servicios de Emergencia laboran en Av. Río San Javier y Andador 9 del Temoluco, colonia Acueducto de Guadalupe, Alcaldía Gustavo A. Madero. Alternativa: Av. Acueducto de Guadalupe.","['precaución', 'vehículo', 'servicio', 'emergencia', 'laborar', 'av', 'río', 'san', 'javier', 'andador', 'temuco', 'colonia', 'acueducto', 'guadalupe', 'alcaldía', 'gustavo', 'madero', 'alternativa', 'av', 'acueducto', 'guadalupe']",['incendio'],[],3,0,0,40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897301,69,2021-03-02 06:55:42,2021,03,02,06,55,5,Gustavo A. Madero,-99.1158642087,19.5040652077
1366927260889006081,tránsito,palabras clave,@telediario @Alc_Iztapalapa @SSC_CDMX @Aarontagleca @Carloszup @paobarquet Reglamento de tránsito: los ciclistas no deben circular entre carriles a menos que los vehículos estén en alto total,"['reglamento', 'tránsito', 'ciclista', 'deber', 'circular', 'carril', 'menos', 'vehículo', 'alto', 'total']",[],"['telediario', 'Alc_Iztapalapa', 'SSC_CDMX', 'Aarontagleca', 'Carloszup', 'paobarquet']",0,0,0,253269485,Hell Montantes,satanomatic,2011-02-16 16:19:02,0,14,142,2021-03-02 19:43:49,2021,03,02,19,43,7,Iztapalapa,-99.0567989642,19.3491663204
1367212538321137665,tránsito,palabras clave,"@OVIALCDMX @UCS_GCDMX @VigimoviCDMX 
En la delegación Xochimilco,colonia:La Noria, calle:Camino Real a Xochimilco
Dos automovilistas yendo en sentido contrario esto pasas DIARIO Y TODO EL DÍA, esto es una denuncia y una petición para que manden patrullaje de oficiales de transito https://t.co/WFGXlkfBjC","['delegación', 'xochimilco', 'colonia', 'noria', 'calle', 'camino', 'real', 'xochimilcodos', 'automovilista', 'ir', 'contrario', 'pasar', 'diario', 'día', 'denunciar', 'petición', 'mandar', 'patrullaje', 'oficial', 'transito']",[],"['OVIALCDMX', 'UCS_GCDMX', 'VigimoviCDMX']",0,4,0,1681729470,Carlos Astorga,Carlos58449191,2013-08-18 16:24:03,0,20,61,2021-03-03 14:37:25,2021,03,03,14,37,13,Xochimilco,-99.0903636045,19.2451450458
1367218077402685440,incendio,palabras clave,"¡Precaución! Por el reporte de un #incendio, servicios de emergencia se dirigen a la calle de Pensador Mexicano y Valerio Trujano alcaldía Cuauhtémoc.","['precaución', 'reporte', 'servicio', 'emergencia', 'dirigir', 'calle', 'pensador', 'mexicano', 'valerio', 'rumano', 'alcaldía', 'cuauhtemoc']",['incendio'],[],3,0,1,40098528,Radio Tráfico Total,trafico889,2009-05-14 16:06:13,1,897301,69,2021-03-03 14:59:25,2021,03,03,14,59,15,Cuauhtémoc,-99.1490557562,19.4313734294
1367225545822412800,tránsito,palabras clave,"Choque entre dos autos compactos en los cruces de las avenidas Miguel Hidalgo y Enrique Díaz de León, en el municipio de Guadalajara. Genera carga vehicular en la zona, maneja con precaución 
#ReporteZMG https://t.co/y98R35MkeX","['choque', 'dos', 'auto', 'compacto', 'cruz', 'avenida', 'miguel', 'hidalgo', 'enrique', 'día', 'león', 'municipio', 'guadalajara', 'generar', 'carga', 'vehicular', 'zona', 'manejar', 'precaución']",['ReporteZMG'],[],16,1,1,263809798,TráficoZMGuadalajara,Trafico_ZMG,2011-03-10 13:48:34,0,1067160,385,2021-03-03 15:29:06,2021,03,03,15,29,16,Miguel Hidalgo,-99.2045669144,19.4280623649
